"DateTime","Date","Hour","X"
2015-07-31 14:00:00,2015-07-31,14,0.0578
2015-07-31 15:00:00,2015-07-31,15,0.0454
2015-07-31 16:00:00,2015-07-31,16,0.0413
2015-07-31 17:00:00,2015-07-31,17,0.0403
2015-07-31 18:00:00,2015-07-31,18,0.0357
2015-07-31 19:00:00,2015-07-31,19,0.0383
2015-07-31 20:00:00,2015-07-31,20,0.0342
2015-07-31 21:00:00,2015-07-31,21,0.0338
2015-07-31 22:00:00,2015-07-31,22,0.028
2015-07-31 23:00:00,2015-07-31,23,0.0188
2015-08-01,2015-08-01,0,0.0114
2015-08-01 01:00:00,2015-08-01,1,0.0072
2015-08-01 02:00:00,2015-08-01,2,0.0068
2015-08-01 03:00:00,2015-08-01,3,0.0072
2015-08-01 04:00:00,2015-08-01,4,0.0112
2015-08-01 05:00:00,2015-08-01,5,0.0255
2015-08-01 06:00:00,2015-08-01,6,0.0313
2015-08-01 07:00:00,2015-08-01,7,0.0373
2015-08-01 08:00:00,2015-08-01,8,0.0475
2015-08-01 09:00:00,2015-08-01,9,0.0492
2015-08-01 10:00:00,2015-08-01,10,0.0515
2015-08-01 11:00:00,2015-08-01,11,0.054
2015-08-01 12:00:00,2015-08-01,12,0.0535
2015-08-01 13:00:00,2015-08-01,13,0.0537
2015-08-01 14:00:00,2015-08-01,14,0.0528
2015-08-01 15:00:00,2015-08-01,15,0.0546
2015-08-01 16:00:00,2015-08-01,16,0.0531
2015-08-01 17:00:00,2015-08-01,17,0.0509
2015-08-01 18:00:00,2015-08-01,18,0.0437
2015-08-01 19:00:00,2015-08-01,19,0.0391
2015-08-01 20:00:00,2015-08-01,20,0.0366
2015-08-01 21:00:00,2015-08-01,21,0.0351
2015-08-01 22:00:00,2015-08-01,22,0.033
2015-08-01 23:00:00,2015-08-01,23,0.0231
2015-08-02,2015-08-02,0,0.0131
2015-08-02 01:00:00,2015-08-02,1,0.0075
2015-08-02 02:00:00,2015-08-02,2,0.004
2015-08-02 03:00:00,2015-08-02,3,0.0051
2015-08-02 04:00:00,2015-08-02,4,0.0069
2015-08-02 05:00:00,2015-08-02,5,0.0138
2015-08-02 06:00:00,2015-08-02,6,0.0175
2015-08-02 07:00:00,2015-08-02,7,0.0201
2015-08-02 08:00:00,2015-08-02,8,0.0285
2015-08-02 09:00:00,2015-08-02,9,0.0408
2015-08-02 10:00:00,2015-08-02,10,0.0463
2015-08-02 11:00:00,2015-08-02,11,0.0471
2015-08-02 12:00:00,2015-08-02,12,0.0511
2015-08-02 13:00:00,2015-08-02,13,0.0512
2015-08-02 14:00:00,2015-08-02,14,0.0516
2015-08-02 15:00:00,2015-08-02,15,0.0481
2015-08-02 16:00:00,2015-08-02,16,0.0478
2015-08-02 17:00:00,2015-08-02,17,0.0501
2015-08-02 18:00:00,2015-08-02,18,0.0434
2015-08-02 19:00:00,2015-08-02,19,0.0409
2015-08-02 20:00:00,2015-08-02,20,0.0419
2015-08-02 21:00:00,2015-08-02,21,0.0385
2015-08-02 22:00:00,2015-08-02,22,0.0237
2015-08-02 23:00:00,2015-08-02,23,0.0194
2015-08-03,2015-08-03,0,0.0086
2015-08-03 01:00:00,2015-08-03,1,0.0065
2015-08-03 02:00:00,2015-08-03,2,0.0055
2015-08-03 03:00:00,2015-08-03,3,0.0097
2015-08-03 04:00:00,2015-08-03,4,0.0251
2015-08-03 05:00:00,2015-08-03,5,0.0657
2015-08-03 06:00:00,2015-08-03,6,0.1085
2015-08-03 07:00:00,2015-08-03,7,0.1868
2015-08-03 08:00:00,2015-08-03,8,0.0892
2015-08-03 09:00:00,2015-08-03,9,0.0819
2015-08-03 10:00:00,2015-08-03,10,0.0638
2015-08-03 11:00:00,2015-08-03,11,0.0522
2015-08-03 12:00:00,2015-08-03,12,0.0525
2015-08-03 13:00:00,2015-08-03,13,0.0574
2015-08-03 14:00:00,2015-08-03,14,0.0488
2015-08-03 15:00:00,2015-08-03,15,0.0448
2015-08-03 16:00:00,2015-08-03,16,0.0435
2015-08-03 17:00:00,2015-08-03,17,0.0388
2015-08-03 18:00:00,2015-08-03,18,0.031
2015-08-03 19:00:00,2015-08-03,19,0.0311
2015-08-03 20:00:00,2015-08-03,20,0.0277
2015-08-03 21:00:00,2015-08-03,21,0.0264
2015-08-03 22:00:00,2015-08-03,22,0.0183
2015-08-03 23:00:00,2015-08-03,23,0.0123
2015-08-04,2015-08-04,0,0.0066
2015-08-04 01:00:00,2015-08-04,1,0.0047
2015-08-04 02:00:00,2015-08-04,2,0.0055
2015-08-04 03:00:00,2015-08-04,3,0.0097
2015-08-04 04:00:00,2015-08-04,4,0.0265
2015-08-04 05:00:00,2015-08-04,5,0.0716
2015-08-04 06:00:00,2015-08-04,6,0.1642
2015-08-04 07:00:00,2015-08-04,7,0.2728
2015-08-04 08:00:00,2015-08-04,8,0.1831
2015-08-04 09:00:00,2015-08-04,9,0.0941
2015-08-04 10:00:00,2015-08-04,10,0.0703
2015-08-04 11:00:00,2015-08-04,11,0.0591
2015-08-04 12:00:00,2015-08-04,12,0.0484
2015-08-04 13:00:00,2015-08-04,13,0.0532
2015-08-04 14:00:00,2015-08-04,14,0.0521
2015-08-04 15:00:00,2015-08-04,15,0.0426
2015-08-04 16:00:00,2015-08-04,16,0.0368
2015-08-04 17:00:00,2015-08-04,17,0.0361
2015-08-04 18:00:00,2015-08-04,18,0.0317
2015-08-04 19:00:00,2015-08-04,19,0.031
2015-08-04 20:00:00,2015-08-04,20,0.03
2015-08-04 21:00:00,2015-08-04,21,0.0255
2015-08-04 22:00:00,2015-08-04,22,0.0185
2015-08-04 23:00:00,2015-08-04,23,0.0113
2015-08-05,2015-08-05,0,0.0067
2015-08-05 01:00:00,2015-08-05,1,0.005
2015-08-05 02:00:00,2015-08-05,2,0.0054
2015-08-05 03:00:00,2015-08-05,3,0.0089
2015-08-05 04:00:00,2015-08-05,4,0.0266
2015-08-05 05:00:00,2015-08-05,5,0.0704
2015-08-05 06:00:00,2015-08-05,6,0.0875
2015-08-05 07:00:00,2015-08-05,7,0.2331
2015-08-05 08:00:00,2015-08-05,8,0.1124
2015-08-05 09:00:00,2015-08-05,9,0.1445
2015-08-05 10:00:00,2015-08-05,10,0.0759
2015-08-05 11:00:00,2015-08-05,11,0.0561
2015-08-05 12:00:00,2015-08-05,12,0.0534
2015-08-05 13:00:00,2015-08-05,13,0.0549
2015-08-05 14:00:00,2015-08-05,14,0.0547
2015-08-05 15:00:00,2015-08-05,15,0.0431
2015-08-05 16:00:00,2015-08-05,16,0.0391
2015-08-05 17:00:00,2015-08-05,17,0.0394
2015-08-05 18:00:00,2015-08-05,18,0.0323
2015-08-05 19:00:00,2015-08-05,19,0.0326
2015-08-05 20:00:00,2015-08-05,20,0.0281
2015-08-05 21:00:00,2015-08-05,21,0.0273
2015-08-05 22:00:00,2015-08-05,22,0.0203
2015-08-05 23:00:00,2015-08-05,23,0.0127
2015-08-06,2015-08-06,0,0.0072
2015-08-06 01:00:00,2015-08-06,1,0.005
2015-08-06 02:00:00,2015-08-06,2,0.0049
2015-08-06 03:00:00,2015-08-06,3,0.0101
2015-08-06 04:00:00,2015-08-06,4,0.0272
2015-08-06 05:00:00,2015-08-06,5,0.0711
2015-08-06 06:00:00,2015-08-06,6,0.0909
2015-08-06 07:00:00,2015-08-06,7,0.1153
2015-08-06 08:00:00,2015-08-06,8,0.0864
2015-08-06 09:00:00,2015-08-06,9,0.0815
2015-08-06 10:00:00,2015-08-06,10,0.0575
2015-08-06 11:00:00,2015-08-06,11,0.0497
2015-08-06 12:00:00,2015-08-06,12,0.0495
2015-08-06 13:00:00,2015-08-06,13,0.0606
2015-08-06 14:00:00,2015-08-06,14,0.0522
2015-08-06 15:00:00,2015-08-06,15,0.0439
2015-08-06 16:00:00,2015-08-06,16,0.0379
2015-08-06 17:00:00,2015-08-06,17,0.0374
2015-08-06 18:00:00,2015-08-06,18,0.0294
2015-08-06 19:00:00,2015-08-06,19,0.0305
2015-08-06 20:00:00,2015-08-06,20,0.0264
2015-08-06 21:00:00,2015-08-06,21,0.026
2015-08-06 22:00:00,2015-08-06,22,0.0211
2015-08-06 23:00:00,2015-08-06,23,0.0135
2015-08-07,2015-08-07,0,0.0088
2015-08-07 01:00:00,2015-08-07,1,0.0057
2015-08-07 02:00:00,2015-08-07,2,0.0058
2015-08-07 03:00:00,2015-08-07,3,0.0109
2015-08-07 04:00:00,2015-08-07,4,0.027
2015-08-07 05:00:00,2015-08-07,5,0.071
2015-08-07 06:00:00,2015-08-07,6,0.0883
2015-08-07 07:00:00,2015-08-07,7,0.0896
2015-08-07 08:00:00,2015-08-07,8,0.0859
2015-08-07 09:00:00,2015-08-07,9,0.078
2015-08-07 10:00:00,2015-08-07,10,0.0692
2015-08-07 11:00:00,2015-08-07,11,0.0642
2015-08-07 12:00:00,2015-08-07,12,0.0597
2015-08-07 13:00:00,2015-08-07,13,0.0654
2015-08-07 14:00:00,2015-08-07,14,0.0566
2015-08-07 15:00:00,2015-08-07,15,0.0434
2015-08-07 16:00:00,2015-08-07,16,0.0401
2015-08-07 17:00:00,2015-08-07,17,0.0391
2015-08-07 18:00:00,2015-08-07,18,0.0368
2015-08-07 19:00:00,2015-08-07,19,0.0391
2015-08-07 20:00:00,2015-08-07,20,0.0354
2015-08-07 21:00:00,2015-08-07,21,0.0319
2015-08-07 22:00:00,2015-08-07,22,0.0264
2015-08-07 23:00:00,2015-08-07,23,0.0177
2015-08-08,2015-08-08,0,0.0107
2015-08-08 01:00:00,2015-08-08,1,0.0072
2015-08-08 02:00:00,2015-08-08,2,0.0063
2015-08-08 03:00:00,2015-08-08,3,0.007
2015-08-08 04:00:00,2015-08-08,4,0.0117
2015-08-08 05:00:00,2015-08-08,5,0.0257
2015-08-08 06:00:00,2015-08-08,6,0.0322
2015-08-08 07:00:00,2015-08-08,7,0.0409
2015-08-08 08:00:00,2015-08-08,8,0.0513
2015-08-08 09:00:00,2015-08-08,9,0.0517
2015-08-08 10:00:00,2015-08-08,10,0.0544
2015-08-08 11:00:00,2015-08-08,11,0.0565
2015-08-08 12:00:00,2015-08-08,12,0.0535
2015-08-08 13:00:00,2015-08-08,13,0.0541
2015-08-08 14:00:00,2015-08-08,14,0.0518
2015-08-08 15:00:00,2015-08-08,15,0.0508
2015-08-08 16:00:00,2015-08-08,16,0.0516
2015-08-08 17:00:00,2015-08-08,17,0.0484
2015-08-08 18:00:00,2015-08-08,18,0.0445
2015-08-08 19:00:00,2015-08-08,19,0.0399
2015-08-08 20:00:00,2015-08-08,20,0.0358
2015-08-08 21:00:00,2015-08-08,21,0.0347
2015-08-08 22:00:00,2015-08-08,22,0.0309
2015-08-08 23:00:00,2015-08-08,23,0.0208
2015-08-09,2015-08-09,0,0.0125
2015-08-09 01:00:00,2015-08-09,1,0.0072
2015-08-09 02:00:00,2015-08-09,2,0.0055
2015-08-09 03:00:00,2015-08-09,3,0.0048
2015-08-09 04:00:00,2015-08-09,4,0.0058
2015-08-09 05:00:00,2015-08-09,5,0.0135
2015-08-09 06:00:00,2015-08-09,6,0.0174
2015-08-09 07:00:00,2015-08-09,7,0.0203
2015-08-09 08:00:00,2015-08-09,8,0.0277
2015-08-09 09:00:00,2015-08-09,9,0.0395
2015-08-09 10:00:00,2015-08-09,10,0.0442
2015-08-09 11:00:00,2015-08-09,11,0.0494
2015-08-09 12:00:00,2015-08-09,12,0.0486
2015-08-09 13:00:00,2015-08-09,13,0.0507
2015-08-09 14:00:00,2015-08-09,14,0.0482
2015-08-09 15:00:00,2015-08-09,15,0.0464
2015-08-09 16:00:00,2015-08-09,16,0.0444
2015-08-09 17:00:00,2015-08-09,17,0.0488
2015-08-09 18:00:00,2015-08-09,18,0.0426
2015-08-09 19:00:00,2015-08-09,19,0.0401
2015-08-09 20:00:00,2015-08-09,20,0.04
2015-08-09 21:00:00,2015-08-09,21,0.0384
2015-08-09 22:00:00,2015-08-09,22,0.0263
2015-08-09 23:00:00,2015-08-09,23,0.0161
2015-08-10,2015-08-10,0,0.0103
2015-08-10 01:00:00,2015-08-10,1,0.0056
2015-08-10 02:00:00,2015-08-10,2,0.0053
2015-08-10 03:00:00,2015-08-10,3,0.0094
2015-08-10 04:00:00,2015-08-10,4,0.027
2015-08-10 05:00:00,2015-08-10,5,0.0687
2015-08-10 06:00:00,2015-08-10,6,0.0925
2015-08-10 07:00:00,2015-08-10,7,0.21
2015-08-10 08:00:00,2015-08-10,8,0.1159
2015-08-10 09:00:00,2015-08-10,9,0.0817
2015-08-10 10:00:00,2015-08-10,10,0.0648
2015-08-10 11:00:00,2015-08-10,11,0.0541
2015-08-10 12:00:00,2015-08-10,12,0.0534
2015-08-10 13:00:00,2015-08-10,13,0.0483
2015-08-10 14:00:00,2015-08-10,14,0.0445
2015-08-10 15:00:00,2015-08-10,15,0.0493
2015-08-10 16:00:00,2015-08-10,16,0.0371
2015-08-10 17:00:00,2015-08-10,17,0.0382
2015-08-10 18:00:00,2015-08-10,18,0.0305
2015-08-10 19:00:00,2015-08-10,19,0.0298
2015-08-10 20:00:00,2015-08-10,20,0.0277
2015-08-10 21:00:00,2015-08-10,21,0.0241
2015-08-10 22:00:00,2015-08-10,22,0.0179
2015-08-10 23:00:00,2015-08-10,23,0.0111
2015-08-11,2015-08-11,0,0.0067
2015-08-11 01:00:00,2015-08-11,1,0.0045
2015-08-11 02:00:00,2015-08-11,2,0.0056
2015-08-11 03:00:00,2015-08-11,3,0.0102
2015-08-11 04:00:00,2015-08-11,4,0.0242
2015-08-11 05:00:00,2015-08-11,5,0.067
2015-08-11 06:00:00,2015-08-11,6,0.1095
2015-08-11 07:00:00,2015-08-11,7,0.1371
2015-08-11 08:00:00,2015-08-11,8,0.1023
2015-08-11 09:00:00,2015-08-11,9,0.0778
2015-08-11 10:00:00,2015-08-11,10,0.0668
2015-08-11 11:00:00,2015-08-11,11,0.0552
2015-08-11 12:00:00,2015-08-11,12,0.0533
2015-08-11 13:00:00,2015-08-11,13,0.0553
2015-08-11 14:00:00,2015-08-11,14,0.0519
2015-08-11 15:00:00,2015-08-11,15,0.0417
2015-08-11 16:00:00,2015-08-11,16,0.037
2015-08-11 17:00:00,2015-08-11,17,0.0368
2015-08-11 18:00:00,2015-08-11,18,0.0328
2015-08-11 19:00:00,2015-08-11,19,0.0322
2015-08-11 20:00:00,2015-08-11,20,0.0293
2015-08-11 21:00:00,2015-08-11,21,0.0266
2015-08-11 22:00:00,2015-08-11,22,0.0188
2015-08-11 23:00:00,2015-08-11,23,0.0124
2015-08-12,2015-08-12,0,0.0064
2015-08-12 01:00:00,2015-08-12,1,0.0055
2015-08-12 02:00:00,2015-08-12,2,0.0053
2015-08-12 03:00:00,2015-08-12,3,0.0094
2015-08-12 04:00:00,2015-08-12,4,0.0257
2015-08-12 05:00:00,2015-08-12,5,0.0703
2015-08-12 06:00:00,2015-08-12,6,0.1222
2015-08-12 07:00:00,2015-08-12,7,0.2216
2015-08-12 08:00:00,2015-08-12,8,0.1092
2015-08-12 09:00:00,2015-08-12,9,0.1079
2015-08-12 10:00:00,2015-08-12,10,0.0755
2015-08-12 11:00:00,2015-08-12,11,0.0559
2015-08-12 12:00:00,2015-08-12,12,0.0526
2015-08-12 13:00:00,2015-08-12,13,0.0572
2015-08-12 14:00:00,2015-08-12,14,0.0508
2015-08-12 15:00:00,2015-08-12,15,0.0422
2015-08-12 16:00:00,2015-08-12,16,0.0377
2015-08-12 17:00:00,2015-08-12,17,0.0371
2015-08-12 18:00:00,2015-08-12,18,0.0317
2015-08-12 19:00:00,2015-08-12,19,0.0316
2015-08-12 20:00:00,2015-08-12,20,0.0278
2015-08-12 21:00:00,2015-08-12,21,0.027
2015-08-12 22:00:00,2015-08-12,22,0.0193
2015-08-12 23:00:00,2015-08-12,23,0.0133
2015-08-13,2015-08-13,0,0.0078
2015-08-13 01:00:00,2015-08-13,1,0.006
2015-08-13 02:00:00,2015-08-13,2,0.0063
2015-08-13 03:00:00,2015-08-13,3,0.0109
2015-08-13 04:00:00,2015-08-13,4,0.028
2015-08-13 05:00:00,2015-08-13,5,0.0709
2015-08-13 06:00:00,2015-08-13,6,0.1166
2015-08-13 07:00:00,2015-08-13,7,0.2097
2015-08-13 08:00:00,2015-08-13,8,0.0882
2015-08-13 09:00:00,2015-08-13,9,0.0909
2015-08-13 10:00:00,2015-08-13,10,0.0691
2015-08-13 11:00:00,2015-08-13,11,0.0568
2015-08-13 12:00:00,2015-08-13,12,0.0539
2015-08-13 13:00:00,2015-08-13,13,0.0567
2015-08-13 14:00:00,2015-08-13,14,0.0453
2015-08-13 15:00:00,2015-08-13,15,0.0376
2015-08-13 16:00:00,2015-08-13,16,0.0392
2015-08-13 17:00:00,2015-08-13,17,0.0376
2015-08-13 18:00:00,2015-08-13,18,0.0343
2015-08-13 19:00:00,2015-08-13,19,0.0351
2015-08-13 20:00:00,2015-08-13,20,0.03
2015-08-13 21:00:00,2015-08-13,21,0.0289
2015-08-13 22:00:00,2015-08-13,22,0.022
2015-08-13 23:00:00,2015-08-13,23,0.0135
2015-08-14,2015-08-14,0,0.0084
2015-08-14 01:00:00,2015-08-14,1,0.0052
2015-08-14 02:00:00,2015-08-14,2,0.0055
2015-08-14 03:00:00,2015-08-14,3,0.0111
2015-08-14 04:00:00,2015-08-14,4,0.0267
2015-08-14 05:00:00,2015-08-14,5,0.0704
2015-08-14 06:00:00,2015-08-14,6,0.0895
2015-08-14 07:00:00,2015-08-14,7,0.0605
2015-08-14 08:00:00,2015-08-14,8,0.0861
2015-08-14 09:00:00,2015-08-14,9,0.0803
2015-08-14 10:00:00,2015-08-14,10,0.0675
2015-08-14 11:00:00,2015-08-14,11,0.0593
2015-08-14 12:00:00,2015-08-14,12,0.0179
2015-08-14 13:00:00,2015-08-14,13,0.0078
2015-08-14 14:00:00,2015-08-14,14,0.0505
2015-08-14 15:00:00,2015-08-14,15,0.0492
2015-08-14 16:00:00,2015-08-14,16,0.0462
2015-08-14 17:00:00,2015-08-14,17,0.0435
2015-08-14 18:00:00,2015-08-14,18,0.0438
2015-08-14 19:00:00,2015-08-14,19,0.0364
2015-08-14 20:00:00,2015-08-14,20,0.0313
2015-08-14 21:00:00,2015-08-14,21,0.0301
2015-08-14 22:00:00,2015-08-14,22,0.0269
2015-08-14 23:00:00,2015-08-14,23,0.0197
2015-08-15,2015-08-15,0,0.012
2015-08-15 01:00:00,2015-08-15,1,0.0077
2015-08-15 02:00:00,2015-08-15,2,0.0064
2015-08-15 03:00:00,2015-08-15,3,0.007
2015-08-15 04:00:00,2015-08-15,4,0.0121
2015-08-15 05:00:00,2015-08-15,5,0.0264
2015-08-15 06:00:00,2015-08-15,6,0.0331
2015-08-15 07:00:00,2015-08-15,7,0.0396
2015-08-15 08:00:00,2015-08-15,8,0.0488
2015-08-15 09:00:00,2015-08-15,9,0.0521
2015-08-15 10:00:00,2015-08-15,10,0.0541
2015-08-15 11:00:00,2015-08-15,11,0.0571
2015-08-15 12:00:00,2015-08-15,12,0.0596
2015-08-15 13:00:00,2015-08-15,13,0.0576
2015-08-15 14:00:00,2015-08-15,14,0.0604
2015-08-15 15:00:00,2015-08-15,15,0.0579
2015-08-15 16:00:00,2015-08-15,16,0.0528
2015-08-15 17:00:00,2015-08-15,17,0.0548
2015-08-15 18:00:00,2015-08-15,18,0.0462
2015-08-15 19:00:00,2015-08-15,19,0.0388
2015-08-15 20:00:00,2015-08-15,20,0.0369
2015-08-15 21:00:00,2015-08-15,21,0.036
2015-08-15 22:00:00,2015-08-15,22,0.0342
2015-08-15 23:00:00,2015-08-15,23,0.0217
2015-08-16,2015-08-16,0,0.0145
2015-08-16 01:00:00,2015-08-16,1,0.0085
2015-08-16 02:00:00,2015-08-16,2,0.0063
2015-08-16 03:00:00,2015-08-16,3,0.0043
2015-08-16 04:00:00,2015-08-16,4,0.0067
2015-08-16 05:00:00,2015-08-16,5,0.0138
2015-08-16 06:00:00,2015-08-16,6,0.0176
2015-08-16 07:00:00,2015-08-16,7,0.0213
2015-08-16 08:00:00,2015-08-16,8,0.0308
2015-08-16 09:00:00,2015-08-16,9,0.0428
2015-08-16 10:00:00,2015-08-16,10,0.0448
2015-08-16 11:00:00,2015-08-16,11,0.0474
2015-08-16 12:00:00,2015-08-16,12,0.0498
2015-08-16 13:00:00,2015-08-16,13,0.0498
2015-08-16 14:00:00,2015-08-16,14,0.0501
2015-08-16 15:00:00,2015-08-16,15,0.0485
2015-08-16 16:00:00,2015-08-16,16,0.0472
2015-08-16 17:00:00,2015-08-16,17,0.0484
2015-08-16 18:00:00,2015-08-16,18,0.0427
2015-08-16 19:00:00,2015-08-16,19,0.0405
2015-08-16 20:00:00,2015-08-16,20,0.041
2015-08-16 21:00:00,2015-08-16,21,0.0376
2015-08-16 22:00:00,2015-08-16,22,0.0258
2015-08-16 23:00:00,2015-08-16,23,0.0164
2015-08-17,2015-08-17,0,0.0087
2015-08-17 01:00:00,2015-08-17,1,0.0056
2015-08-17 02:00:00,2015-08-17,2,0.0053
2015-08-17 03:00:00,2015-08-17,3,0.0096
2015-08-17 04:00:00,2015-08-17,4,0.0257
2015-08-17 05:00:00,2015-08-17,5,0.069
2015-08-17 06:00:00,2015-08-17,6,0.1091
2015-08-17 07:00:00,2015-08-17,7,0.1552
2015-08-17 08:00:00,2015-08-17,8,0.1435
2015-08-17 09:00:00,2015-08-17,9,0.082
2015-08-17 10:00:00,2015-08-17,10,0.076
2015-08-17 11:00:00,2015-08-17,11,0.0492
2015-08-17 12:00:00,2015-08-17,12,0.0444
2015-08-17 13:00:00,2015-08-17,13,0.0896
2015-08-17 14:00:00,2015-08-17,14,0.0549
2015-08-17 15:00:00,2015-08-17,15,0.0427
2015-08-17 16:00:00,2015-08-17,16,0.0358
2015-08-17 17:00:00,2015-08-17,17,0.0372
2015-08-17 18:00:00,2015-08-17,18,0.0309
2015-08-17 19:00:00,2015-08-17,19,0.0302
2015-08-17 20:00:00,2015-08-17,20,0.0281
2015-08-17 21:00:00,2015-08-17,21,0.0254
2015-08-17 22:00:00,2015-08-17,22,0.0186
2015-08-17 23:00:00,2015-08-17,23,0.0112
2015-08-18,2015-08-18,0,0.0068
2015-08-18 01:00:00,2015-08-18,1,0.0051
2015-08-18 02:00:00,2015-08-18,2,0.0053
2015-08-18 03:00:00,2015-08-18,3,0.0101
2015-08-18 04:00:00,2015-08-18,4,0.0277
2015-08-18 05:00:00,2015-08-18,5,0.0714
2015-08-18 06:00:00,2015-08-18,6,0.1175
2015-08-18 07:00:00,2015-08-18,7,0.2418
2015-08-18 08:00:00,2015-08-18,8,0.1394
2015-08-18 09:00:00,2015-08-18,9,0.0891
2015-08-18 10:00:00,2015-08-18,10,0.0698
2015-08-18 11:00:00,2015-08-18,11,0.0548
2015-08-18 12:00:00,2015-08-18,12,0.0527
2015-08-18 13:00:00,2015-08-18,13,0.0572
2015-08-18 14:00:00,2015-08-18,14,0.0515
2015-08-18 15:00:00,2015-08-18,15,0.0418
2015-08-18 16:00:00,2015-08-18,16,0.0369
2015-08-18 17:00:00,2015-08-18,17,0.0382
2015-08-18 18:00:00,2015-08-18,18,0.0305
2015-08-18 19:00:00,2015-08-18,19,0.0318
2015-08-18 20:00:00,2015-08-18,20,0.0283
2015-08-18 21:00:00,2015-08-18,21,0.0244
2015-08-18 22:00:00,2015-08-18,22,0.0178
2015-08-18 23:00:00,2015-08-18,23,0.0112
2015-08-19,2015-08-19,0,0.0069
2015-08-19 01:00:00,2015-08-19,1,0.0046
2015-08-19 02:00:00,2015-08-19,2,0.0052
2015-08-19 03:00:00,2015-08-19,3,0.0096
2015-08-19 04:00:00,2015-08-19,4,0.0276
2015-08-19 05:00:00,2015-08-19,5,0.073
2015-08-19 06:00:00,2015-08-19,6,0.093
2015-08-19 07:00:00,2015-08-19,7,0.2194
2015-08-19 08:00:00,2015-08-19,8,0.1858
2015-08-19 09:00:00,2015-08-19,9,0.1706
2015-08-19 10:00:00,2015-08-19,10,0.0698
2015-08-19 11:00:00,2015-08-19,11,0.0545
2015-08-19 12:00:00,2015-08-19,12,0.0526
2015-08-19 13:00:00,2015-08-19,13,0.0587
2015-08-19 14:00:00,2015-08-19,14,0.0501
2015-08-19 15:00:00,2015-08-19,15,0.0412
2015-08-19 16:00:00,2015-08-19,16,0.0373
2015-08-19 17:00:00,2015-08-19,17,0.0373
2015-08-19 18:00:00,2015-08-19,18,0.0322
2015-08-19 19:00:00,2015-08-19,19,0.0297
2015-08-19 20:00:00,2015-08-19,20,0.029
2015-08-19 21:00:00,2015-08-19,21,0.0256
2015-08-19 22:00:00,2015-08-19,22,0.0186
2015-08-19 23:00:00,2015-08-19,23,0.0115
2015-08-20,2015-08-20,0,0.0071
2015-08-20 01:00:00,2015-08-20,1,0.0046
2015-08-20 02:00:00,2015-08-20,2,0.005
2015-08-20 03:00:00,2015-08-20,3,0.0104
2015-08-20 04:00:00,2015-08-20,4,0.0278
2015-08-20 05:00:00,2015-08-20,5,0.0732
2015-08-20 06:00:00,2015-08-20,6,0.0995
2015-08-20 07:00:00,2015-08-20,7,0.2492
2015-08-20 08:00:00,2015-08-20,8,0.1121
2015-08-20 09:00:00,2015-08-20,9,0.0978
2015-08-20 10:00:00,2015-08-20,10,0.0416
2015-08-20 11:00:00,2015-08-20,11,0.0468
2015-08-20 12:00:00,2015-08-20,12,0.0539
2015-08-20 13:00:00,2015-08-20,13,0.0606
2015-08-20 14:00:00,2015-08-20,14,0.053
2015-08-20 15:00:00,2015-08-20,15,0.0424
2015-08-20 16:00:00,2015-08-20,16,0.037
2015-08-20 17:00:00,2015-08-20,17,0.0372
2015-08-20 18:00:00,2015-08-20,18,0.0333
2015-08-20 19:00:00,2015-08-20,19,0.032
2015-08-20 20:00:00,2015-08-20,20,0.0296
2015-08-20 21:00:00,2015-08-20,21,0.0261
2015-08-20 22:00:00,2015-08-20,22,0.0198
2015-08-20 23:00:00,2015-08-20,23,0.013
2015-08-21,2015-08-21,0,0.0083
2015-08-21 01:00:00,2015-08-21,1,0.005
2015-08-21 02:00:00,2015-08-21,2,0.0063
2015-08-21 03:00:00,2015-08-21,3,0.0109
2015-08-21 04:00:00,2015-08-21,4,0.0279
2015-08-21 05:00:00,2015-08-21,5,0.0702
2015-08-21 06:00:00,2015-08-21,6,0.0898
2015-08-21 07:00:00,2015-08-21,7,0.145
2015-08-21 08:00:00,2015-08-21,8,0.0919
2015-08-21 09:00:00,2015-08-21,9,0.0871
2015-08-21 10:00:00,2015-08-21,10,0.0714
2015-08-21 11:00:00,2015-08-21,11,0.0607
2015-08-21 12:00:00,2015-08-21,12,0.059
2015-08-21 13:00:00,2015-08-21,13,0.0644
2015-08-21 14:00:00,2015-08-21,14,0.0527
2015-08-21 15:00:00,2015-08-21,15,0.0457
2015-08-21 16:00:00,2015-08-21,16,0.0403
2015-08-21 17:00:00,2015-08-21,17,0.0392
2015-08-21 18:00:00,2015-08-21,18,0.0375
2015-08-21 19:00:00,2015-08-21,19,0.0467
2015-08-21 20:00:00,2015-08-21,20,0.0336
2015-08-21 21:00:00,2015-08-21,21,0.0304
2015-08-21 22:00:00,2015-08-21,22,0.0265
2015-08-21 23:00:00,2015-08-21,23,0.0173
2015-08-22,2015-08-22,0,0.0106
2015-08-22 01:00:00,2015-08-22,1,0.007
2015-08-22 02:00:00,2015-08-22,2,0.006
2015-08-22 03:00:00,2015-08-22,3,0.0071
2015-08-22 04:00:00,2015-08-22,4,0.012
2015-08-22 05:00:00,2015-08-22,5,0.0267
2015-08-22 06:00:00,2015-08-22,6,0.0332
2015-08-22 07:00:00,2015-08-22,7,0.0403
2015-08-22 08:00:00,2015-08-22,8,0.0507
2015-08-22 09:00:00,2015-08-22,9,0.0548
